premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The pen is in the cup. The cup is contained by the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is contained by the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is contained by the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is contained by the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is contained by the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the cup. The cup is contained by the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the cup. The cup is in the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is in the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is in the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the cup. The cup is in the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is in the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is in the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is in the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is in the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is in the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is in the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is in the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is in the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is in the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is in the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the cup. The cup is in the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is inside the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the cup. The cup is inside the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is contained by the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is contained by the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is contained by the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is contained by the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the cup. The cup is contained by the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is in the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is in the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is in the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is in the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the cup. The cup is inside the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is inside the suitcase.	The suitcase contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is inside the suitcase.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The suitcase is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The suitcase fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is inside the suitcase.	The suitcase can fit in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is inside the cup. The cup is inside the suitcase.	The cup contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the cup. The cup is inside the suitcase.	The cup is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the cup. The cup is contained by the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	contradiction	0
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	contradiction	1
The pen is contained by the cup. The cup is contained by the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is contained by the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the cup. The cup is in the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	contradiction	1
The pen is contained by the cup. The cup is in the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is in the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is inside the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is inside the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the cup. The cup is inside the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is contained by the cup. The cup is inside the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is contained by the cup. The cup is inside the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the cup. The cup is inside the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is contained by the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is contained by the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is contained by the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is contained by the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is contained by the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is contained by the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is in the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is in the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is in the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is in the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is in the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is in the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is in the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is in the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	contradiction	1
The pen is in the cup. The cup is in the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is in the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	contradiction	1
The pen is in the cup. The cup is inside the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the cup. The cup is inside the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the cup. The cup is inside the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the cup. The cup is inside the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the cup. The cup is inside the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	contradiction	1
The pen is inside the cup. The cup is contained by the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is contained by the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is contained by the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is contained by the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the cup. The cup is contained by the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is in the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	contradiction	0
The pen is inside the cup. The cup is in the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	contradiction	0
The pen is inside the cup. The cup is in the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is in the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is in the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	contradiction	1
The pen is inside the cup. The cup is in the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is in the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is inside the cup. The cup is inside the cabinet.	The pen is contained by the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the cabinet.	The pen is in the cabinet.	entailment	containment	two_hop_is_in	0	contradiction	0
The pen is inside the cup. The cup is inside the cabinet.	The pen is inside the cabinet.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is inside the cup. The cup is inside the cabinet.	The cup contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cabinet contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cabinet contains the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cup is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cabinet is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cabinet is holding the cup.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The pen fits in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The pen can fit in the cabinet.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is inside the cup. The cup is inside the cabinet.	The cabinet fits in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is inside the cabinet.	The cabinet can fit in the cup.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is inside the cup. The cup is inside the cabinet.	The cup contains the cabinet.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is inside the cup. The cup is inside the cabinet.	The cup is holding the cabinet.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	neutral	0
