premise	hypothesis	entailment	reasoning_type	function_name	answer	correct
The ball is near the cup.	The ball is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The ball is near the cup.	The cup is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The ball is near the table.	The ball is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The ball is near the table.	The table is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the water.	The cup is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the water.	The water is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the chair.	The cup is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the chair.	The chair is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the ball.	The cup is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the ball.	The ball is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the table.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the table.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the water.	The cup is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the water.	The water is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the chair.	The cup is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the chair.	The chair is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the ball.	The cup is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the ball.	The ball is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the table.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the table.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the water.	The cup is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the water.	The water is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the chair.	The cup is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the chair.	The chair is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the ball.	The cup is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the ball.	The ball is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the table.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the table.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the water.	The cup is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the water.	The water is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the chair.	The cup is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the chair.	The chair is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the ball.	The cup is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the ball.	The ball is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the table.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is close to the table.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the water.	The cup is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the water.	The water is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the chair.	The cup is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the chair.	The chair is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the ball.	The cup is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the ball.	The ball is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the table.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is in the vicinity of the table.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the water.	The cup is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the water.	The water is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the chair.	The cup is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the chair.	The chair is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the ball.	The cup is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the ball.	The ball is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the table.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The cup is near the table.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the water.	The table is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the water.	The water is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the chair.	The table is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the chair.	The chair is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the ball.	The table is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the ball.	The ball is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the cup.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the cup.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the water.	The table is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the water.	The water is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the chair.	The table is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the chair.	The chair is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the ball.	The table is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the ball.	The ball is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the cup.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the cup.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the water.	The table is touching the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the water.	The water is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the chair.	The table is touching the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the chair.	The chair is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the ball.	The table is touching the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the ball.	The ball is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the cup.	The table is touching the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the cup.	The cup is touching the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the water.	The table is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the water.	The water is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the chair.	The table is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the chair.	The chair is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the ball.	The table is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the ball.	The ball is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the cup.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is close to the cup.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the water.	The table is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the water.	The water is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the chair.	The table is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the chair.	The chair is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the ball.	The table is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the ball.	The ball is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the cup.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is in the vicinity of the cup.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the water.	The table is in contact with the water.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the water.	The water is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the chair.	The table is in contact with the chair.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the chair.	The chair is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the ball.	The table is in contact with the ball.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the ball.	The ball is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the cup.	The table is in contact with the cup.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The table is near the cup.	The cup is in contact with the table.	neutral	distance	gen_distance_nearby_neutral	entailment	0
The water is not touching the chair.	The water is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the chair.	The water is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The chair is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the chair.	The chair is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The water is close to the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the ball.	The water is not close to the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The ball is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the ball.	The ball is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The water is close to the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the cup.	The water is not close to the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The cup is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the cup.	The cup is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The water is close to the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the table.	The water is not close to the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The table is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the table.	The table is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The water is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the chair.	The water is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The chair is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The chair is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The water is in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the ball.	The water is not in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The ball is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The ball is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The water is in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the cup.	The water is not in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The cup is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The cup is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The water is in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the table.	The water is not in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The table is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The table is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The water is near the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the chair.	The water is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The chair is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the chair.	The chair is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The water is near the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the ball.	The water is not near the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The ball is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the ball.	The ball is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The water is near the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the cup.	The water is not near the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The cup is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the cup.	The cup is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The water is near the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not touching the table.	The water is not near the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The table is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not touching the table.	The table is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The water is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the chair.	The water is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The chair is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the chair.	The chair is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The water is close to the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the ball.	The water is not close to the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The ball is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the ball.	The ball is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The water is close to the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the cup.	The water is not close to the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The cup is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the cup.	The cup is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The water is close to the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The water is not close to the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The table is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The table is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The water is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the chair.	The water is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The chair is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The chair is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The water is in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the ball.	The water is not in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The ball is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The ball is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The water is in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the cup.	The water is not in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The cup is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The cup is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The water is in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The water is not in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The table is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The table is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The water is near the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the chair.	The water is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The chair is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the chair.	The chair is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The water is near the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the ball.	The water is not near the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the ball.	The ball is near the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the ball.	The ball is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The water is near the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the cup.	The water is not near the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The cup is near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the cup.	The cup is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The water is near the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The water is not near the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The water is not in contact with the table.	The table is near the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The water is not in contact with the table.	The table is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The chair is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the water.	The chair is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The water is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the water.	The water is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The chair is close to the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the ball.	The chair is not close to the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The ball is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the ball.	The ball is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The chair is close to the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the cup.	The chair is not close to the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The cup is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the cup.	The cup is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The chair is close to the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the table.	The chair is not close to the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The table is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the table.	The table is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The chair is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the water.	The chair is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The water is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The water is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The chair is in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the ball.	The chair is not in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The ball is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The ball is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The chair is in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the cup.	The chair is not in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The cup is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The cup is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The chair is in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The chair is not in the vicinity of the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The table is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The table is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The chair is near the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the water.	The chair is not near the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the water.	The water is near the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the water.	The water is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The chair is near the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the ball.	The chair is not near the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The ball is near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the ball.	The ball is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The chair is near the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the cup.	The chair is not near the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The cup is near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the cup.	The cup is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The chair is near the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not touching the table.	The chair is not near the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The table is near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not touching the table.	The table is not near the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the water.	The chair is close to the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the water.	The chair is not close to the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the water.	The water is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the water.	The water is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the ball.	The chair is close to the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the ball.	The chair is not close to the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the ball.	The ball is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the ball.	The ball is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the cup.	The chair is close to the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the cup.	The chair is not close to the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the cup.	The cup is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the cup.	The cup is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the table.	The chair is close to the table.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the table.	The chair is not close to the table.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the table.	The table is close to the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the table.	The table is not close to the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the water.	The chair is in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the water.	The chair is not in the vicinity of the water.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the water.	The water is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the water.	The water is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the ball.	The chair is in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the ball.	The chair is not in the vicinity of the ball.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the ball.	The ball is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the ball.	The ball is not in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the cup.	The chair is in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
The chair is not in contact with the cup.	The chair is not in the vicinity of the cup.	neutral	distance	gen_distance_not_touching_neutral	entailment	0
The chair is not in contact with the cup.	The cup is in the vicinity of the chair.	neutral	distance	gen_distance_not_touching_neutral	contradiction	0
